Position,Title,Artist,Last Week,Peak Position,Weeks on Chart,Chart Date
15,Never Recover,Lil Baby & Gunna Featuring Drake,,15,1,10-20-2018
16,Trip,Ella Mai,20,16,10,10-20-2018
17,I Love It,Kanye West & Lil Pump,18,6,5,10-20-2018
18,Without Me,Halsey,,18,1,10-20-2018
19,Nonstop,Drake,23,2,15,10-20-2018
20,Eastside,"benny blanco, Halsey & Khalid",29,20,13,10-20-2018
21,Back To You,Selena Gomez,22,18,22,10-20-2018
22,God Is A Woman,Ariana Grande,21,8,13,10-20-2018
23,Mona Lisa,Lil Wayne Featuring Kendrick Lamar,2,2,2,10-20-2018
24,Mo Bamba,Sheck Wes,38,24,7,10-20-2018
25,STOOPID,6ix9ine Featuring Bobby Shmurda,,25,1,10-20-2018
26,Yes Indeed,Lil Baby & Drake,31,6,22,10-20-2018
27,Big Bank,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",32,16,19,10-20-2018
28,Close Friends,Lil Baby,,28,1,10-20-2018
29,Uproar,Lil Wayne,7,7,2,10-20-2018
30,Boo'd Up,Ella Mai,33,5,28,10-20-2018
31,Taki Taki,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",27,27,2,10-20-2018
32,No Brainer,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",30,5,11,10-20-2018
33,Delicate,Taylor Swift,37,12,31,10-20-2018
34,Meant To Be,Bebe Rexha & Florida Georgia Line,35,2,51,10-20-2018
35,High Hopes,Panic! At The Disco,49,35,10,10-20-2018
36,I'll Never Love Again,Lady Gaga,,36,1,10-20-2018
37,Sad!,XXXTENTACION,41,1,32,10-20-2018
38,Psycho,Post Malone Featuring Ty Dolla $ign,44,1,33,10-20-2018
39,Broken,lovelytheband,48,39,13,10-20-2018
40,I Like Me Better,Lauv,42,27,35,10-20-2018
41,Always Remember Us This Way,Lady Gaga,,41,1,10-20-2018
42,I'm A Mess,Bebe Rexha,45,36,13,10-20-2018
43,Venom,Eminem,,43,2,10-20-2018
44,No Tears Left To Cry,Ariana Grande,43,3,25,10-20-2018
45,The Middle,"Zedd, Maren Morris & Grey",46,5,37,10-20-2018
46,Wake Up In The Sky,Gucci Mane X Bruno Mars X Kodak Black,51,30,4,10-20-2018
47,Beautiful,Bazzi Featuring Camila Cabello,52,42,10,10-20-2018
48,Simple,Florida Georgia Line,53,32,19,10-20-2018
49,Tequila,Dan + Shay,50,21,31,10-20-2018
50,Falling Down,Lil Peep & XXXTENTACION,40,13,4,10-20-2018
51,She Got The Best Of Me ,Luke Combs,58,48,9,10-20-2018
52,Ring,Cardi B Featuring Kehlani,61,28,12,10-20-2018
53,Killshot,Eminem,34,3,4,10-20-2018
54,Off White VLONE,Lil Baby & Gunna Featuring Lil Durk & NAV,,54,1,10-20-2018
55,Breathin,Ariana Grande,68,22,8,10-20-2018
56,Drew Barrymore,Bryce Vine,63,46,9,10-20-2018
57,Smile (Living My Best Life),Lil' Duval Featuring Snoop Dogg & Ball Greezy,64,56,7,10-20-2018
58,Blue Tacoma,Russell Dickerson,60,52,8,10-20-2018
59,Jackie Chan,Tiesto & Dzeko Featuring Preme & Post Malone,66,52,14,10-20-2018
60,Don't Cry,Lil Wayne Featuring XXXTENTACION,5,5,2,10-20-2018
61,Business Is Business,Lil Baby & Gunna,,61,1,10-20-2018
62,New Patek,Lil Uzi Vert,54,24,4,10-20-2018
63,Is That Alright?,Lady Gaga,,63,1,10-20-2018
64,Lucky You,Eminem Featuring Joyner Lucas,55,6,6,10-20-2018
65,Lose It,Kane Brown,72,61,13,10-20-2018
66,Break Up In The End,Cole Swindell,73,49,14,10-20-2018
67,Let It Fly,Lil Wayne Featuring Travis Scott,10,10,2,10-20-2018
68,Desperate Man,Eric Church,,68,10,10-20-2018
69,Speechless,Dan + Shay,82,69,5,10-20-2018
70,Hotel Key,Old Dominion,69,48,15,10-20-2018
71,Lie,NF,71,62,11,10-20-2018
72,Drunk Me,Mitchell Tenpenny,80,67,9,10-20-2018
73,You Say,Lauren Daigle,70,44,13,10-20-2018
74,"If I'm Lyin, I'm Flyin",Kodak Black,56,56,2,10-20-2018
75,Dangerous,Meek Mill Featuring Jeremih & PnB Rock,84,75,8,10-20-2018
76,Better,Khalid,87,45,4,10-20-2018
77,Africa,Weezer,67,51,13,10-20-2018
78,Dedicate,Lil Wayne,14,14,2,10-20-2018
79,Jumpsuit,twenty one pilots,,50,4,10-20-2018
80,Belly,Lil Baby & Gunna,,80,1,10-20-2018
81,My Blood,twenty one pilots,,81,1,10-20-2018
82,Lost In Japan,Shawn Mendes X Zedd,99,64,3,10-20-2018
83,Promises,Calvin Harris & Sam Smith,85,65,8,10-20-2018
84,The Way I Am,Charlie Puth,77,61,7,10-20-2018
85,No Stylist,French Montana Featuring Drake,94,47,3,10-20-2018
86,Medicine,Queen Naija,89,45,19,10-20-2018
87,Best Shot,Jimmie Allen,95,86,4,10-20-2018
88,W O R K I N  M E,Quavo,91,52,9,10-20-2018
89,Hangin' On,Chris Young,96,85,6,10-20-2018
90,That's On Me,Yella Beezy,88,69,11,10-20-2018
91,Can't Be Broken,Lil Wayne,17,17,2,10-20-2018
92,Best Part,Daniel Caesar Featuring H.E.R.,92,75,12,10-20-2018
93,Maybe It's Time,Bradley Cooper,,93,1,10-20-2018
94,Leave Me Alone,Flipp Dinero,98,81,4,10-20-2018
95,Nico And The Niners,twenty one pilots,,79,2,10-20-2018
96,Drunk Girl,Chris Janson,97,82,7,10-20-2018
97,Deep End,Lil Baby,,97,1,10-20-2018
98,I Am,Lil Baby & Gunna,,98,1,10-20-2018
99,"Sunrise, Sunburn, Sunset",Luke Bryan,83,35,15,10-20-2018
100,Noticed,Lil Mosey,,83,3,10-20-2018
1,Girls Like You,Maroon 5 Featuring Cardi B,1,1,19,10-13-2018
2,Mona Lisa,Lil Wayne Featuring Kendrick Lamar,,2,1,10-13-2018
3,Lucid Dreams,Juice WRLD,2,2,21,10-13-2018
4,Better Now,Post Malone,3,3,23,10-13-2018
5,Don't Cry,Lil Wayne Featuring XXXTENTACION,,5,1,10-13-2018
6,Sicko Mode,Travis Scott,6,4,9,10-13-2018
7,Uproar,Lil Wayne,,7,1,10-13-2018
8,Youngblood,5 Seconds Of Summer,10,8,18,10-13-2018
9,In My Feelings,Drake,4,1,14,10-13-2018
10,Let It Fly,Lil Wayne Featuring Travis Scott,,10,1,10-13-2018
11,I Like It,"Cardi B, Bad Bunny & J Balvin",7,1,26,10-13-2018
12,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,8,3,11,10-13-2018
13,Happier,Marshmello & Bastille,15,13,7,10-13-2018
14,Dedicate,Lil Wayne,,14,1,10-13-2018
15,Taste,Tyga Featuring Offset,11,8,19,10-13-2018
16,Love Lies,Khalid & Normani,12,9,33,10-13-2018
17,Can't Be Broken,Lil Wayne,,17,1,10-13-2018
18,I Love It,Kanye West & Lil Pump,9,6,4,10-13-2018
19,Natural,Imagine Dragons,14,14,11,10-13-2018
20,Trip,Ella Mai,18,18,9,10-13-2018
21,God Is A Woman,Ariana Grande,20,8,12,10-13-2018
22,Back To You,Selena Gomez,19,18,21,10-13-2018
23,Nonstop,Drake,16,2,14,10-13-2018
24,What About Me,Lil Wayne Featuring Sosamann,,24,1,10-13-2018
25,Drip Too Hard,Lil Baby & Gunna,25,25,3,10-13-2018
26,Dark Side Of The Moon,Lil Wayne Featuring Nicki Minaj,,26,1,10-13-2018
27,Taki Taki,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",,27,1,10-13-2018
28,Shallow,Lady Gaga & Bradley Cooper,,28,1,10-13-2018
29,Eastside,"benny blanco, Halsey & Khalid",27,27,12,10-13-2018
30,No Brainer,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",17,5,10,10-13-2018
31,Yes Indeed,Lil Baby & Drake,22,6,21,10-13-2018
32,Big Bank,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",26,16,18,10-13-2018
33,Boo'd Up,Ella Mai,23,5,27,10-13-2018
34,Killshot,Eminem,5,3,3,10-13-2018
35,Meant To Be,Bebe Rexha & Florida Georgia Line,30,2,50,10-13-2018
36,Famous,Lil Wayne Featuring Reginae Carter,,36,1,10-13-2018
37,Delicate,Taylor Swift,29,12,30,10-13-2018
38,Mo Bamba,Sheck Wes,31,31,6,10-13-2018
39,Dope N****z,Lil Wayne Featuring Snoop Dogg,,39,1,10-13-2018
40,Falling Down,Lil Peep & XXXTENTACION,13,13,3,10-13-2018
41,Sad!,XXXTENTACION,33,1,31,10-13-2018
42,I Like Me Better,Lauv,34,27,34,10-13-2018
43,No Tears Left To Cry,Ariana Grande,32,3,24,10-13-2018
44,Psycho,Post Malone Featuring Ty Dolla $ign,35,1,32,10-13-2018
45,I'm A Mess,Bebe Rexha,36,36,12,10-13-2018
46,The Middle,"Zedd, Maren Morris & Grey",37,5,36,10-13-2018
47,Open Letter,Lil Wayne,,47,1,10-13-2018
48,Broken,lovelytheband,41,41,12,10-13-2018
49,High Hopes,Panic! At The Disco,46,46,9,10-13-2018
50,Tequila,Dan + Shay,44,21,30,10-13-2018
51,Wake Up In The Sky,Gucci Mane X Bruno Mars X Kodak Black,38,30,3,10-13-2018
52,Beautiful,Bazzi Featuring Camila Cabello,43,42,9,10-13-2018
53,Simple,Florida Georgia Line,42,32,18,10-13-2018
54,New Patek,Lil Uzi Vert,24,24,3,10-13-2018
55,Lucky You,Eminem Featuring Joyner Lucas,28,6,5,10-13-2018
56,"If I'm Lyin, I'm Flyin",Kodak Black,,56,1,10-13-2018
57,Problems,Lil Wayne,,57,1,10-13-2018
58,She Got The Best Of Me ,Luke Combs,48,48,8,10-13-2018
59,Hittas,Lil Wayne,,59,1,10-13-2018
60,Blue Tacoma,Russell Dickerson,52,52,7,10-13-2018
61,Ring,Cardi B Featuring Kehlani,49,28,11,10-13-2018
62,Open Safe,Lil Wayne,,62,1,10-13-2018
63,Drew Barrymore,Bryce Vine,51,46,8,10-13-2018
64,Smile (Living My Best Life),Lil' Duval Featuring Snoop Dogg & Ball Greezy,56,56,6,10-13-2018
65,Took His Time,Lil Wayne,,65,1,10-13-2018
66,Jackie Chan,Tiesto & Dzeko Featuring Preme & Post Malone,54,52,13,10-13-2018
67,Africa,Weezer,55,51,12,10-13-2018
68,Breathin,Ariana Grande,58,22,7,10-13-2018
69,Hotel Key,Old Dominion,50,48,14,10-13-2018
70,You Say,Lauren Daigle,53,44,12,10-13-2018
71,Lie,NF,62,62,10,10-13-2018
72,Lose It,Kane Brown,63,61,12,10-13-2018
73,Break Up In The End,Cole Swindell,60,49,13,10-13-2018
74,Mess,Lil Wayne,,74,1,10-13-2018
75,Let It All Work Out,Lil Wayne,,75,1,10-13-2018
76,Start This S**t Off Right,Lil Wayne Featuring Ashanti & Mack Maine,,76,1,10-13-2018
77,The Way I Am,Charlie Puth,61,61,6,10-13-2018
78,Used 2,Lil Wayne,,78,1,10-13-2018
79,Rap Devil,Machine Gun Kelly,40,13,4,10-13-2018
80,Drunk Me,Mitchell Tenpenny,67,67,8,10-13-2018
81,Demon,Lil Wayne,,81,1,10-13-2018
82,Speechless,Dan + Shay,77,77,4,10-13-2018
83,"Sunrise, Sunburn, Sunset",Luke Bryan,59,35,14,10-13-2018
84,Dangerous,Meek Mill Featuring Jeremih & PnB Rock,76,76,7,10-13-2018
85,Promises,Calvin Harris & Sam Smith,68,65,7,10-13-2018
86,Perfect Strangers,Lil Wayne,,86,1,10-13-2018
87,Better,Khalid,57,45,3,10-13-2018
88,That's On Me,Yella Beezy,69,69,10,10-13-2018
89,Medicine,Queen Naija,66,45,18,10-13-2018
90,Dope New Gospel,Lil Wayne Featuring Nivea,,90,1,10-13-2018
91,W O R K I N  M E,Quavo,65,52,8,10-13-2018
92,Best Part,Daniel Caesar Featuring H.E.R.,75,75,11,10-13-2018
93,Head Above Water,Avril Lavigne,64,64,2,10-13-2018
94,No Stylist,French Montana Featuring Drake,47,47,2,10-13-2018
95,Best Shot,Jimmie Allen,86,86,3,10-13-2018
96,Hangin' On,Chris Young,85,85,5,10-13-2018
97,Drunk Girl,Chris Janson,82,82,6,10-13-2018
98,Leave Me Alone,Flipp Dinero,81,81,3,10-13-2018
99,Lost In Japan,Shawn Mendes X Zedd,,64,2,10-13-2018
100,Drowns The Whiskey,Jason Aldean Featuring Miranda Lambert,80,32,16,10-13-2018
1,Girls Like You,Maroon 5 Featuring Cardi B,1,1,18,10-06-2018
2,Lucid Dreams,Juice WRLD,4,2,20,10-06-2018
3,Better Now,Post Malone,5,3,22,10-06-2018
4,In My Feelings,Drake,2,1,13,10-06-2018
5,Killshot,Eminem,3,3,2,10-06-2018
6,Sicko Mode,Travis Scott,9,4,8,10-06-2018
7,I Like It,"Cardi B, Bad Bunny & J Balvin",6,1,25,10-06-2018
8,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,8,3,10,10-06-2018
9,I Love It,Kanye West & Lil Pump,7,6,3,10-06-2018
10,Youngblood,5 Seconds Of Summer,10,10,17,10-06-2018
11,Taste,Tyga Featuring Offset,12,8,18,10-06-2018
12,Love Lies,Khalid & Normani,11,9,32,10-06-2018
13,Falling Down,Lil Peep & XXXTENTACION,47,13,2,10-06-2018
14,Natural,Imagine Dragons,14,14,10,10-06-2018
15,Happier,Marshmello & Bastille,31,15,6,10-06-2018
16,Nonstop,Drake,15,2,13,10-06-2018
17,No Brainer,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",16,5,9,10-06-2018
18,Trip,Ella Mai,21,18,8,10-06-2018
19,Back To You,Selena Gomez,18,18,20,10-06-2018
20,God Is A Woman,Ariana Grande,17,8,11,10-06-2018
21,Perfect,Ed Sheeran,23,1,57,10-06-2018
22,Yes Indeed,Lil Baby & Drake,19,6,20,10-06-2018
23,Boo'd Up,Ella Mai,20,5,26,10-06-2018
24,New Patek,Lil Uzi Vert,38,24,2,10-06-2018
25,Drip Too Hard,Lil Baby & Gunna,28,25,2,10-06-2018
26,Big Bank,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",24,16,17,10-06-2018
27,Eastside,"benny blanco, Halsey & Khalid",29,27,11,10-06-2018
28,Lucky You,Eminem Featuring Joyner Lucas,13,6,4,10-06-2018
29,Delicate,Taylor Swift,27,12,29,10-06-2018
30,Meant To Be,Bebe Rexha & Florida Georgia Line,26,2,49,10-06-2018
31,Mo Bamba,Sheck Wes,42,31,5,10-06-2018
32,No Tears Left To Cry,Ariana Grande,25,3,23,10-06-2018
33,Sad!,XXXTENTACION,33,1,30,10-06-2018
34,I Like Me Better,Lauv,34,27,33,10-06-2018
35,Psycho,Post Malone Featuring Ty Dolla $ign,32,1,31,10-06-2018
36,I'm A Mess,Bebe Rexha,36,36,11,10-06-2018
37,The Middle,"Zedd, Maren Morris & Grey",35,5,35,10-06-2018
38,Wake Up In The Sky,Gucci Mane X Bruno Mars X Kodak Black,30,30,2,10-06-2018
39,Nice For What,Drake,37,1,25,10-06-2018
40,Rap Devil,Machine Gun Kelly,22,13,3,10-06-2018
41,Broken,lovelytheband,43,41,11,10-06-2018
42,Simple,Florida Georgia Line,41,32,17,10-06-2018
43,Beautiful,Bazzi Featuring Camila Cabello,44,42,8,10-06-2018
44,Tequila,Dan + Shay,39,21,29,10-06-2018
45,God's Plan,Drake,40,1,36,10-06-2018
46,High Hopes,Panic! At The Disco,56,46,8,10-06-2018
47,No Stylist,French Montana Featuring Drake,,47,1,10-06-2018
48,She Got The Best Of Me ,Luke Combs,50,48,7,10-06-2018
49,Ring,Cardi B Featuring Kehlani,53,28,10,10-06-2018
50,Hotel Key,Old Dominion,48,48,13,10-06-2018
51,Drew Barrymore,Bryce Vine,49,46,7,10-06-2018
52,Blue Tacoma,Russell Dickerson,54,52,6,10-06-2018
53,You Say,Lauren Daigle,64,44,11,10-06-2018
54,Jackie Chan,Tiesto & Dzeko Featuring Preme & Post Malone,52,52,12,10-06-2018
55,Africa,Weezer,55,51,11,10-06-2018
56,Smile (Living My Best Life),Lil' Duval Featuring Snoop Dogg & Ball Greezy,63,56,5,10-06-2018
57,Better,Khalid,45,45,2,10-06-2018
58,Breathin,Ariana Grande,62,22,6,10-06-2018
59,"Sunrise, Sunburn, Sunset",Luke Bryan,51,35,13,10-06-2018
60,Break Up In The End,Cole Swindell,65,49,12,10-06-2018
61,The Way I Am,Charlie Puth,68,61,5,10-06-2018
62,Lie,NF,73,62,9,10-06-2018
63,Lose It,Kane Brown,61,61,11,10-06-2018
64,Head Above Water,Avril Lavigne,,64,1,10-06-2018
65,W O R K I N  M E,Quavo,70,52,7,10-06-2018
66,Medicine,Queen Naija,60,45,17,10-06-2018
67,Drunk Me,Mitchell Tenpenny,74,67,7,10-06-2018
68,Promises,Calvin Harris & Sam Smith,77,65,6,10-06-2018
69,That's On Me,Yella Beezy,69,69,9,10-06-2018
70,Barbie Dreams,Nicki Minaj,57,18,7,10-06-2018
71,Thunderclouds,"Labrinth, Sia & Diplo Present... LSD",67,67,4,10-06-2018
72,All Girls Are The Same,Juice WRLD,79,41,20,10-06-2018
73,Fall,Eminem,46,12,4,10-06-2018
74,This Feeling,The Chainsmokers Featuring Kelsea Ballerini,,74,1,10-06-2018
75,Best Part,Daniel Caesar Featuring H.E.R.,81,75,10,10-06-2018
76,Dangerous,Meek Mill Featuring Jeremih & PnB Rock,82,76,6,10-06-2018
77,Speechless,Dan + Shay,87,77,3,10-06-2018
78,Life Changes,Thomas Rhett,71,36,14,10-06-2018
79,Hooked,Dylan Scott,58,48,11,10-06-2018
80,Drowns The Whiskey,Jason Aldean Featuring Miranda Lambert,72,32,15,10-06-2018
81,Leave Me Alone,Flipp Dinero,96,81,2,10-06-2018
82,Drunk Girl,Chris Janson,84,82,5,10-06-2018
83,Noticed,Lil Mosey,100,83,2,10-06-2018
84,Yosemite,Travis Scott,85,25,8,10-06-2018
85,Hangin' On,Chris Young,92,85,4,10-06-2018
86,Best Shot,Jimmie Allen,97,86,2,10-06-2018
87,Stargazing,Travis Scott,80,8,8,10-06-2018
88,BEBE,6ix9ine Featuring Anuel AA,86,30,4,10-06-2018
89,Lean Wit Me,Juice WRLD,93,68,8,10-06-2018
90,Self Care,Mac Miller,66,33,3,10-06-2018
91,OTW,"Khalid, Ty Dolla $ign & 6LACK",95,57,18,10-06-2018
92,Backin' It Up,Pardison Fontaine Featuring Cardi B,,92,1,10-06-2018
93,Remind Me To Forget,Kygo Featuring Miguel,75,63,11,10-06-2018
94,Desperate Man,Eric Church,89,71,9,10-06-2018
95,The Ringer,Eminem,59,8,4,10-06-2018
96,Rich,Maren Morris,,96,1,10-06-2018
97,Apes**t,The Carters,83,13,15,10-06-2018
98,Hopeless Romantic,Wiz Khalifa Featuring Swae Lee,98,72,7,10-06-2018
99,Solo,Clean Bandit Featuring Demi Lovato,91,58,13,10-06-2018
100,Vaina Loca,Ozuna x Manuel Turizo,,94,2,10-06-2018
1,Girls Like You,Maroon 5 Featuring Cardi B,2,1,17,09-29-2018
2,In My Feelings,Drake,1,1,12,09-29-2018
3,Killshot,Eminem,,3,1,09-29-2018
4,Lucid Dreams,Juice WRLD,5,3,19,09-29-2018
5,Better Now,Post Malone,4,4,21,09-29-2018
6,I Like It,"Cardi B, Bad Bunny & J Balvin",3,1,24,09-29-2018
7,I Love It,Kanye West & Lil Pump,6,6,2,09-29-2018
8,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,7,3,9,09-29-2018
9,Sicko Mode,Travis Scott,8,4,7,09-29-2018
10,Youngblood,5 Seconds Of Summer,11,10,16,09-29-2018
11,Love Lies,Khalid & Normani,10,9,31,09-29-2018
12,Taste,Tyga Featuring Offset,9,8,17,09-29-2018
13,Lucky You,Eminem Featuring Joyner Lucas,18,6,3,09-29-2018
14,Natural,Imagine Dragons,15,14,9,09-29-2018
15,Nonstop,Drake,17,2,12,09-29-2018
16,No Brainer,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",12,5,8,09-29-2018
17,God Is A Woman,Ariana Grande,16,8,10,09-29-2018
18,Back To You,Selena Gomez,19,18,19,09-29-2018
19,Yes Indeed,Lil Baby & Drake,20,6,19,09-29-2018
20,Boo'd Up,Ella Mai,14,5,25,09-29-2018
21,Trip,Ella Mai,23,21,7,09-29-2018
22,Rap Devil,Machine Gun Kelly,13,13,2,09-29-2018
23,Perfect,Ed Sheeran,22,1,56,09-29-2018
24,Big Bank,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",24,16,16,09-29-2018
25,No Tears Left To Cry,Ariana Grande,21,3,22,09-29-2018
26,Meant To Be,Bebe Rexha & Florida Georgia Line,27,2,48,09-29-2018
27,Delicate,Taylor Swift,25,12,28,09-29-2018
28,Drip Too Hard,Lil Baby & Gunna,,28,1,09-29-2018
29,Eastside,"benny blanco, Halsey & Khalid",28,28,10,09-29-2018
30,Wake Up In The Sky,Gucci Mane X Bruno Mars X Kodak Black,,30,1,09-29-2018
31,Happier,Marshmello & Bastille,35,31,5,09-29-2018
32,Psycho,Post Malone Featuring Ty Dolla $ign,26,1,30,09-29-2018
33,Sad!,XXXTENTACION,29,1,29,09-29-2018
34,I Like Me Better,Lauv,32,27,32,09-29-2018
35,The Middle,"Zedd, Maren Morris & Grey",31,5,34,09-29-2018
36,I'm A Mess,Bebe Rexha,43,36,10,09-29-2018
37,Nice For What,Drake,30,1,24,09-29-2018
38,New Patek,Lil Uzi Vert,,38,1,09-29-2018
39,Tequila,Dan + Shay,37,21,28,09-29-2018
40,God's Plan,Drake,36,1,35,09-29-2018
41,Simple,Florida Georgia Line,38,32,16,09-29-2018
42,Mo Bamba,Sheck Wes,54,42,4,09-29-2018
43,Broken,lovelytheband,41,41,10,09-29-2018
44,Beautiful,Bazzi Featuring Camila Cabello,42,42,7,09-29-2018
45,Better,Khalid,,45,1,09-29-2018
46,Fall,Eminem,34,12,3,09-29-2018
47,Falling Down,Lil Peep & XXXTENTACION,,47,1,09-29-2018
48,Hotel Key,Old Dominion,49,48,12,09-29-2018
49,Drew Barrymore,Bryce Vine,47,46,6,09-29-2018
50,She Got The Best Of Me ,Luke Combs,57,50,6,09-29-2018
51,"Sunrise, Sunburn, Sunset",Luke Bryan,40,35,12,09-29-2018
52,Jackie Chan,Tiesto & Dzeko Featuring Preme & Post Malone,52,52,11,09-29-2018
53,Ring,Cardi B Featuring Kehlani,56,28,9,09-29-2018
54,Blue Tacoma,Russell Dickerson,59,54,5,09-29-2018
55,Africa,Weezer,51,51,10,09-29-2018
56,High Hopes,Panic! At The Disco,62,56,7,09-29-2018
57,Barbie Dreams,Nicki Minaj,45,18,6,09-29-2018
58,Hooked,Dylan Scott,48,48,10,09-29-2018
59,The Ringer,Eminem,39,8,3,09-29-2018
60,Medicine,Queen Naija,61,45,16,09-29-2018
61,Lose It,Kane Brown,67,61,10,09-29-2018
62,Breathin,Ariana Grande,60,22,5,09-29-2018
63,Smile (Living My Best Life),Lil' Duval Featuring Snoop Dogg & Ball Greezy,66,63,4,09-29-2018
64,You Say,Lauren Daigle,44,44,10,09-29-2018
65,Break Up In The End,Cole Swindell,68,49,11,09-29-2018
66,Self Care,Mac Miller,33,33,2,09-29-2018
67,Thunderclouds,"Labrinth, Sia & Diplo Present... LSD",78,67,3,09-29-2018
68,The Way I Am,Charlie Puth,69,68,4,09-29-2018
69,That's On Me,Yella Beezy,81,69,8,09-29-2018
70,W O R K I N  M E,Quavo,63,52,6,09-29-2018
71,Life Changes,Thomas Rhett,58,36,13,09-29-2018
72,Drowns The Whiskey,Jason Aldean Featuring Miranda Lambert,55,32,14,09-29-2018
73,Lie,NF,82,73,8,09-29-2018
74,Drunk Me,Mitchell Tenpenny,79,74,6,09-29-2018
75,Remind Me To Forget,Kygo Featuring Miguel,75,63,10,09-29-2018
76,Pretty Little Fears,6LACK Featuring J. Cole,,76,1,09-29-2018
77,Promises,Calvin Harris & Sam Smith,72,65,5,09-29-2018
78,Mercy,Brett Young,65,29,20,09-29-2018
79,All Girls Are The Same,Juice WRLD,74,41,19,09-29-2018
80,Stargazing,Travis Scott,71,8,7,09-29-2018
81,Best Part,Daniel Caesar Featuring H.E.R.,83,81,9,09-29-2018
82,Dangerous,Meek Mill Featuring Jeremih & PnB Rock,88,79,5,09-29-2018
83,Apes**t,The Carters,73,13,14,09-29-2018
84,Drunk Girl,Chris Janson,87,84,4,09-29-2018
85,Yosemite,Travis Scott,86,25,7,09-29-2018
86,BEBE,6ix9ine Featuring Anuel AA,53,30,3,09-29-2018
87,Speechless,Dan + Shay,95,87,2,09-29-2018
88,Side Effects,The Chainsmokers Featuring Emily Warren,76,66,6,09-29-2018
89,Desperate Man,Eric Church,90,71,8,09-29-2018
90,Cry Pretty,Carrie Underwood,,48,12,09-29-2018
91,Solo,Clean Bandit Featuring Demi Lovato,80,58,12,09-29-2018
92,Hangin' On,Chris Young,89,89,3,09-29-2018
93,Lean Wit Me,Juice WRLD,85,68,7,09-29-2018
94,Not Alike,Eminem Featuring Royce Da 5'9,64,24,3,09-29-2018
95,OTW,"Khalid, Ty Dolla $ign & 6LACK",99,57,17,09-29-2018
96,Leave Me Alone,Flipp Dinero,,96,1,09-29-2018
97,Best Shot,Jimmie Allen,,97,1,09-29-2018
98,Hopeless Romantic,Wiz Khalifa Featuring Swae Lee,98,72,6,09-29-2018
99,Kamikaze,Eminem,77,16,3,09-29-2018
100,Noticed,Lil Mosey,,100,1,09-29-2018
1,In My Feelings,Drake,1,1,11,09-22-2018
2,Girls Like You,Maroon 5 Featuring Cardi B,2,2,16,09-22-2018
3,I Like It,"Cardi B, Bad Bunny & J Balvin",3,1,23,09-22-2018
4,Better Now,Post Malone,5,4,20,09-22-2018
5,Lucid Dreams,Juice WRLD,7,3,18,09-22-2018
6,I Love It,Kanye West & Lil Pump,,6,1,09-22-2018
7,FEFE,6ix9ine Featuring Nicki Minaj & Murda Beatz,4,3,8,09-22-2018
8,Sicko Mode,Travis Scott,9,4,6,09-22-2018
9,Taste,Tyga Featuring Offset,10,8,16,09-22-2018
10,Love Lies,Khalid & Normani,11,9,30,09-22-2018
11,Youngblood,5 Seconds Of Summer,13,11,15,09-22-2018
12,No Brainer,"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",15,5,7,09-22-2018
13,Rap Devil,Machine Gun Kelly,,13,1,09-22-2018
14,Boo'd Up,Ella Mai,14,5,24,09-22-2018
15,Natural,Imagine Dragons,20,15,8,09-22-2018
16,God Is A Woman,Ariana Grande,17,8,9,09-22-2018
17,Nonstop,Drake,18,2,11,09-22-2018
18,Lucky You,Eminem Featuring Joyner Lucas,6,6,2,09-22-2018
19,Back To You,Selena Gomez,22,19,18,09-22-2018
20,Yes Indeed,Lil Baby & Drake,21,6,18,09-22-2018
21,No Tears Left To Cry,Ariana Grande,19,3,21,09-22-2018
22,Perfect,Ed Sheeran,25,1,55,09-22-2018
23,Trip,Ella Mai,32,23,6,09-22-2018
24,Big Bank,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",27,16,15,09-22-2018
25,Delicate,Taylor Swift,29,12,27,09-22-2018
26,Psycho,Post Malone Featuring Ty Dolla $ign,28,1,29,09-22-2018
27,Meant To Be,Bebe Rexha & Florida Georgia Line,26,2,47,09-22-2018
28,Eastside,"benny blanco, Halsey & Khalid",34,28,9,09-22-2018
29,Sad!,XXXTENTACION,36,1,28,09-22-2018
30,Nice For What,Drake,31,1,23,09-22-2018
31,The Middle,"Zedd, Maren Morris & Grey",35,5,33,09-22-2018
32,I Like Me Better,Lauv,33,27,31,09-22-2018
33,Self Care,Mac Miller,,33,1,09-22-2018
34,Fall,Eminem,12,12,2,09-22-2018
35,Happier,Marshmello & Bastille,46,35,4,09-22-2018
